Name,Date,in2002,in2003,out2002,out2003,none,Height (cm),Latitude,Longitude,Depth,Camera,Photographer,Water quality,Strobes,Framing gear used,White balance card,Comments,Row,Column,Label,Annotator,Date annotated,Machine suggestion 1,Machine confidence 1,Machine suggestion 2,Machine confidence 2,Machine suggestion 3,Machine confidence 3,Machine suggestion 4,Machine confidence 4,Machine suggestion 5,Machine confidence 5
i0214b.png,,,,,,,,,,,,,,,,,,584,231,C-Rubble,TITlyf,2020-09-14 05:37:49+00:00,,,,,,,,,,
i0214b.png,,,,,,,,,,,,,,,,,,628,506,C-Rubble,TITlyf,2020-09-14 05:37:49+00:00,,,,,,,,,,
i0214b.png,,,,,,,,,,,,,,,,,,681,466,Acropora,TITlyf,2020-09-14 05:37:49+00:00,,,,,,,,,,
i0214b.png,,,,,,,,,,,,,,,,,,566,820,Acropora,TITlyf,2020-09-14 05:37:49+00:00,,,,,,,,,,
i0214b.png,,,,,,,,,,,,,,,,,,589,747,Acropora,TITlyf,2020-09-14 05:37:49+00:00,,,,,,,,,,
i0214b.png,,,,,,,,,,,,,,,,,,570,727,Acropora,TITlyf,2020-09-14 05:37:49+00:00,,,,,,,,,,
i0214b.png,,,,,,,,,,,,,,,,,,592,698,Acropora,TITlyf,2020-09-14 05:37:49+00:00,,,,,,,,,,
i0214b.png,,,,,,,,,,,,,,,,,,590,954,Acropora,TITlyf,2020-09-14 05:37:49+00:00,,,,,,,,,,
i0214b.png,,,,,,,,,,,,,,,,,,757,39,Acropora,TITlyf,2020-09-14 05:37:49+00:00,,,,,,,,,,
i0214b.png,,,,,,,,,,,,,,,,,,782,607,C-Rubble,TITlyf,2020-09-14 05:37:49+00:00,,,,,,,,,,
i0214b.png,,,,,,,,,,,,,,,,,,773,1072,Sand,TITlyf,2020-09-14 05:37:49+00:00,,,,,,,,,,
i0214c.png,,,,,,,,,,,,,,,,,,112,97,C-Rubble,TITlyf,2020-09-14 05:39:43+00:00,,,,,,,,,,
i0214c.png,,,,,,,,,,,,,,,,,,2,391,C-Rubble,TITlyf,2020-09-14 05:39:43+00:00,,,,,,,,,,
i0214c.png,,,,,,,,,,,,,,,,,,4,749,Acropora,TITlyf,2020-09-14 05:39:43+00:00,,,,,,,,,,
i0214c.png,,,,,,,,,,,,,,,,,,192,100,C-Rubble,TITlyf,2020-09-14 05:39:43+00:00,,,,,,,,,,
i0214c.png,,,,,,,,,,,,,,,,,,213,438,C-Rubble,TITlyf,2020-09-14 05:39:43+00:00,,,,,,,,,,
i0214c.png,,,,,,,,,,,,,,,,,,375,738,C-Rubble,TITlyf,2020-09-14 05:39:43+00:00,,,,,,,,,,
i0214c.png,,,,,,,,,,,,,,,,,,487,194,C-Rubble,TITlyf,2020-09-14 05:39:43+00:00,,,,,,,,,,
i0214c.png,,,,,,,,,,,,,,,,,,543,606,C-Rubble,TITlyf,2020-09-14 05:39:43+00:00,,,,,,,,,,
i0214c.png,,,,,,,,,,,,,,,,,,551,642,C-Rubble,TITlyf,2020-09-14 05:39:43+00:00,,,,,,,,,,
i0214c.png,,,,,,,,,,,,,,,,,,499,758,C-Rubble,TITlyf,2020-09-14 05:39:43+00:00,,,,,,,,,,
i0214c.png,,,,,,,,,,,,,,,,,,448,1028,C-Rubble,TITlyf,2020-09-14 05:39:43+00:00,,,,,,,,,,
i0214c.png,,,,,,,,,,,,,,,,,,506,953,C-Rubble,TITlyf,2020-09-14 05:39:43+00:00,,,,,,,,,,
i0214c.png,,,,,,,,,,,,,,,,,,671,214,C-Rubble,TITlyf,2020-09-14 05:39:43+00:00,,,,,,,,,,
i0214c.png,,,,,,,,,,,,,,,,,,734,514,C-Rubble,TITlyf,2020-09-14 05:39:43+00:00,,,,,,,,,,
i0214c.png,,,,,,,,,,,,,,,,,,675,907,C-Rubble,TITlyf,2020-09-14 05:39:43+00:00,,,,,,,,,,
i0214c.png,,,,,,,,,,,,,,,,,,941,321,C-Rubble,TITlyf,2020-09-14 05:39:43+00:00,,,,,,,,,,
i0214c.png,,,,,,,,,,,,,,,,,,876,351,Pavona,TITlyf,2020-09-14 05:39:43+00:00,,,,,,,,,,
i0214c.png,,,,,,,,,,,,,,,,,,893,572,Pavona,TITlyf,2020-09-14 05:39:43+00:00,,,,,,,,,,
i0214c.png,,,,,,,,,,,,,,,,,,844,659,Dark,TITlyf,2020-09-14 05:39:43+00:00,,,,,,,,,,
i0214c.png,,,,,,,,,,,,,,,,,,907,736,Dark,TITlyf,2020-09-14 05:39:43+00:00,,,,,,,,,,
i0214d.png,,,,,,,,,,,,,,,,,,141,100,C-Rubble,TITlyf,2020-09-14 05:42:04+00:00,,,,,,,,,,
i0214d.png,,,,,,,,,,,,,,,,,,187,502,C-Rubble,TITlyf,2020-09-14 05:42:04+00:00,,,,,,,,,,
i0214d.png,,,,,,,,,,,,,,,,,,2,848,Acropora,TITlyf,2020-09-14 05:42:04+00:00,,,,,,,,,,
i0214d.png,,,,,,,,,,,,,,,,,,333,194,C-Rubble,TITlyf,2020-09-14 05:42:04+00:00,,,,,,,,,,
i0214d.png,,,,,,,,,,,,,,,,,,314,297,C-Rubble,TITlyf,2020-09-14 05:42:04+00:00,,,,,,,,,,
i0214d.png,,,,,,,,,,,,,,,,,,349,906,C-Rubble,TITlyf,2020-09-14 05:42:04+00:00,,,,,,,,,,
i0214d.png,,,,,,,,,,,,,,,,,,407,393,C-Rubble,TITlyf,2020-09-14 05:42:04+00:00,,,,,,,,,,
i0214d.png,,,,,,,,,,,,,,,,,,514,1078,Acropora,TITlyf,2020-09-14 05:42:04+00:00,,,,,,,,,,
i0214d.png,,,,,,,,,,,,,,,,,,516,924,Acropora,TITlyf,2020-09-14 05:42:04+00:00,,,,,,,,,,
i0214d.png,,,,,,,,,,,,,,,,,,608,140,C-Rubble,TITlyf,2020-09-14 05:42:04+00:00,,,,,,,,,,
i0214d.png,,,,,,,,,,,,,,,,,,603,1,C-Rubble,TITlyf,2020-09-14 05:42:04+00:00,,,,,,,,,,
i0214d.png,,,,,,,,,,,,,,,,,,735,134,C-Rubble,TITlyf,2020-09-14 05:42:04+00:00,,,,,,,,,,
i0214d.png,,,,,,,,,,,,,,,,,,658,32,C-Rubble,TITlyf,2020-09-14 05:42:04+00:00,,,,,,,,,,
i0214d.png,,,,,,,,,,,,,,,,,,739,321,C-Rubble,TITlyf,2020-09-14 05:42:04+00:00,,,,,,,,,,
i0214d.png,,,,,,,,,,,,,,,,,,721,971,Sand,TITlyf,2020-09-14 05:42:04+00:00,,,,,,,,,,
i0214d.png,,,,,,,,,,,,,,,,,,828,310,Pavona,TITlyf,2020-09-14 05:42:04+00:00,,,,,,,,,,
i0214d.png,,,,,,,,,,,,,,,,,,909,255,Pavona,TITlyf,2020-09-14 05:42:04+00:00,,,,,,,,,,
i0214d.png,,,,,,,,,,,,,,,,,,900,545,Dark,TITlyf,2020-09-14 05:42:04+00:00,,,,,,,,,,
i0214d.png,,,,,,,,,,,,,,,,,,831,822,Pavona,TITlyf,2020-09-14 05:42:04+00:00,,,,,,,,,,
i0214d.png,,,,,,,,,,,,,,,,,,929,1110,C-Rubble,TITlyf,2020-09-14 05:42:05+00:00,,,,,,,,,,
i0215a.png,,,,,,,,,,,,,,,,,,84,30,BAD,TITlyf,2020-09-14 05:43:59+00:00,,,,,,,,,,
i0215a.png,,,,,,,,,,,,,,,,,,15,183,BAD,TITlyf,2020-09-14 05:43:59+00:00,,,,,,,,,,
i0215a.png,,,,,,,,,,,,,,,,,,124,346,C-Rubble,TITlyf,2020-09-14 05:43:59+00:00,,,,,,,,,,
i0215a.png,,,,,,,,,,,,,,,,,,128,671,Sand,TITlyf,2020-09-14 05:43:59+00:00,,,,,,,,,,
i0215a.png,,,,,,,,,,,,,,,,,,118,488,Sand,TITlyf,2020-09-14 05:43:59+00:00,,,,,,,,,,
i0215a.png,,,,,,,,,,,,,,,,,,35,916,Sand,TITlyf,2020-09-14 05:43:59+00:00,,,,,,,,,,
i0215a.png,,,,,,,,,,,,,,,,,,117,1080,Sand,TITlyf,2020-09-14 05:43:59+00:00,,,,,,,,,,
i0215a.png,,,,,,,,,,,,,,,,,,343,903,Sand,TITlyf,2020-09-14 05:43:59+00:00,,,,,,,,,,
i0215a.png,,,,,,,,,,,,,,,,,,412,113,C-Rubble,TITlyf,2020-09-14 05:43:59+00:00,,,,,,,,,,
i0215a.png,,,,,,,,,,,,,,,,,,474,260,C-Rubble,TITlyf,2020-09-14 05:43:59+00:00,,,,,,,,,,
i0215a.png,,,,,,,,,,,,,,,,,,501,316,C-Rubble,TITlyf,2020-09-14 05:43:59+00:00,,,,,,,,,,
i0215a.png,,,,,,,,,,,,,,,,,,462,502,C-Rubble,TITlyf,2020-09-14 05:43:59+00:00,,,,,,,,,,
i0215a.png,,,,,,,,,,,,,,,,,,358,877,Sand,TITlyf,2020-09-14 05:43:59+00:00,,,,,,,,,,
i0215a.png,,,,,,,,,,,,,,,,,,519,124,C-Rubble,TITlyf,2020-09-14 05:43:59+00:00,,,,,,,,,,
i0215a.png,,,,,,,,,,,,,,,,,,662,896,C-Rubble,TITlyf,2020-09-14 05:44:00+00:00,,,,,,,,,,
i0215a.png,,,,,,,,,,,,,,,,,,814,214,Sand,TITlyf,2020-09-14 05:44:00+00:00,,,,,,,,,,
i0215a.png,,,,,,,,,,,,,,,,,,757,894,C-Rubble,TITlyf,2020-09-14 05:44:00+00:00,,,,,,,,,,
i0215a.png,,,,,,,,,,,,,,,,,,755,753,Sand,TITlyf,2020-09-14 05:44:00+00:00,,,,,,,,,,
i0215a.png,,,,,,,,,,,,,,,,,,858,979,BAD,TITlyf,2020-09-14 05:44:00+00:00,,,,,,,,,,
i0215a.png,,,,,,,,,,,,,,,,,,820,1034,Sand,TITlyf,2020-09-14 05:44:00+00:00,,,,,,,,,,
i0215b.png,,,,,,,,,,,,,,,,,,88,414,Sand,TITlyf,2020-09-14 05:45:35+00:00,,,,,,,,,,
i0215b.png,,,,,,,,,,,,,,,,,,18,695,Sand,TITlyf,2020-09-14 05:45:35+00:00,,,,,,,,,,
i0215b.png,,,,,,,,,,,,,,,,,,134,1029,C-Rubble,TITlyf,2020-09-14 05:45:35+00:00,,,,,,,,,,
i0215b.png,,,,,,,,,,,,,,,,,,19,1104,BAD,TITlyf,2020-09-14 05:45:35+00:00,,,,,,,,,,
i0215b.png,,,,,,,,,,,,,,,,,,473,26,Sand,TITlyf,2020-09-14 05:45:35+00:00,,,,,,,,,,
i0215b.png,,,,,,,,,,,,,,,,,,433,373,Sand,TITlyf,2020-09-14 05:45:36+00:00,,,,,,,,,,
i0215b.png,,,,,,,,,,,,,,,,,,351,366,Sand,TITlyf,2020-09-14 05:45:36+00:00,,,,,,,,,,
i0215b.png,,,,,,,,,,,,,,,,,,355,599,Sand,TITlyf,2020-09-14 05:45:36+00:00,,,,,,,,,,
i0215b.png,,,,,,,,,,,,,,,,,,323,1024,Sand,TITlyf,2020-09-14 05:45:36+00:00,,,,,,,,,,
i0215b.png,,,,,,,,,,,,,,,,,,332,951,Sand,TITlyf,2020-09-14 05:45:36+00:00,,,,,,,,,,
i0215b.png,,,,,,,,,,,,,,,,,,537,111,Sand,TITlyf,2020-09-14 05:45:36+00:00,,,,,,,,,,
i0215b.png,,,,,,,,,,,,,,,,,,575,217,Sand,TITlyf,2020-09-14 05:45:36+00:00,,,,,,,,,,
i0215b.png,,,,,,,,,,,,,,,,,,488,1056,C-Rubble,TITlyf,2020-09-14 05:45:36+00:00,,,,,,,,,,
i0215b.png,,,,,,,,,,,,,,,,,,798,73,Sand,TITlyf,2020-09-14 05:45:36+00:00,,,,,,,,,,
i0215b.png,,,,,,,,,,,,,,,,,,745,278,C-Rubble,TITlyf,2020-09-14 05:45:36+00:00,,,,,,,,,,
i0215b.png,,,,,,,,,,,,,,,,,,765,328,C-Rubble,TITlyf,2020-09-14 05:45:36+00:00,,,,,,,,,,
i0215b.png,,,,,,,,,,,,,,,,,,754,317,C-Rubble,TITlyf,2020-09-14 05:45:36+00:00,,,,,,,,,,
i0215b.png,,,,,,,,,,,,,,,,,,763,592,C-Rubble,TITlyf,2020-09-14 05:45:36+00:00,,,,,,,,,,
i0215b.png,,,,,,,,,,,,,,,,,,667,469,Sand,TITlyf,2020-09-14 05:45:36+00:00,,,,,,,,,,
i0215b.png,,,,,,,,,,,,,,,,,,723,1038,C-Rubble,TITlyf,2020-09-14 05:45:36+00:00,,,,,,,,,,
i0215c.png,,,,,,,,,,,,,,,,,,74,15,Sand,TITlyf,2020-09-14 05:47:32+00:00,,,,,,,,,,
i0215c.png,,,,,,,,,,,,,,,,,,71,628,Sand,TITlyf,2020-09-14 05:47:32+00:00,,,,,,,,,,
i0215c.png,,,,,,,,,,,,,,,,,,172,600,Sand,TITlyf,2020-09-14 05:47:32+00:00,,,,,,,,,,
i0215c.png,,,,,,,,,,,,,,,,,,96,1029,Sand,TITlyf,2020-09-14 05:47:32+00:00,,,,,,,,,,
i0215c.png,,,,,,,,,,,,,,,,,,284,103,Sand,TITlyf,2020-09-14 05:47:32+00:00,,,,,,,,,,
i0215c.png,,,,,,,,,,,,,,,,,,212,37,Sand,TITlyf,2020-09-14 05:47:32+00:00,,,,,,,,,,
i0215c.png,,,,,,,,,,,,,,,,,,270,106,BAD,TITlyf,2020-09-14 05:47:32+00:00,,,,,,,,,,
i0215c.png,,,,,,,,,,,,,,,,,,334,391,Sand,TITlyf,2020-09-14 05:47:32+00:00,,,,,,,,,,
i0215c.png,,,,,,,,,,,,,,,,,,229,1047,C-Rubble,TITlyf,2020-09-14 05:47:32+00:00,,,,,,,,,,
i0215c.png,,,,,,,,,,,,,,,,,,494,457,Sand,TITlyf,2020-09-14 05:47:32+00:00,,,,,,,,,,
i0215c.png,,,,,,,,,,,,,,,,,,367,1089,C-Rubble,TITlyf,2020-09-14 05:47:32+00:00,,,,,,,,,,
i0215c.png,,,,,,,,,,,,,,,,,,387,1002,C-Rubble,TITlyf,2020-09-14 05:47:32+00:00,,,,,,,,,,
i0215c.png,,,,,,,,,,,,,,,,,,693,225,Dark,TITlyf,2020-09-14 05:47:32+00:00,,,,,,,,,,
i0215c.png,,,,,,,,,,,,,,,,,,721,686,C-Rubble,TITlyf,2020-09-14 05:47:32+00:00,,,,,,,,,,
i0215c.png,,,,,,,,,,,,,,,,,,711,919,C-Rubble,TITlyf,2020-09-14 05:47:32+00:00,,,,,,,,,,
i0215c.png,,,,,,,,,,,,,,,,,,600,1032,C-Rubble,TITlyf,2020-09-14 05:47:32+00:00,,,,,,,,,,
i0215c.png,,,,,,,,,,,,,,,,,,830,182,Pavona,TITlyf,2020-09-14 05:47:32+00:00,,,,,,,,,,
i0215c.png,,,,,,,,,,,,,,,,,,777,163,Pavona,TITlyf,2020-09-14 05:47:32+00:00,,,,,,,,,,
i0215c.png,,,,,,,,,,,,,,,,,,802,850,C-Rubble,TITlyf,2020-09-14 05:47:32+00:00,,,,,,,,,,
i0215c.png,,,,,,,,,,,,,,,,,,829,958,C-Rubble,TITlyf,2020-09-14 05:47:32+00:00,,,,,,,,,,
i0215d.png,,,,,,,,,,,,,,,,,,38,222,C-Rubble,TITlyf,2020-09-14 05:50:57+00:00,,,,,,,,,,
i0215d.png,,,,,,,,,,,,,,,,,,55,297,C-Rubble,TITlyf,2020-09-14 05:50:57+00:00,,,,,,,,,,
i0215d.png,,,,,,,,,,,,,,,,,,91,723,Sand,TITlyf,2020-09-14 05:50:57+00:00,,,,,,,,,,
i0215d.png,,,,,,,,,,,,,,,,,,210,533,C-Rubble,TITlyf,2020-09-14 05:50:57+00:00,,,,,,,,,,
i0215d.png,,,,,,,,,,,,,,,,,,111,717,Sand,TITlyf,2020-09-14 05:50:57+00:00,,,,,,,,,,
i0215d.png,,,,,,,,,,,,,,,,,,42,952,Sand,TITlyf,2020-09-14 05:50:57+00:00,,,,,,,,,,
i0215d.png,,,,,,,,,,,,,,,,,,299,549,C-Rubble,TITlyf,2020-09-14 05:50:57+00:00,,,,,,,,,,
i0215d.png,,,,,,,,,,,,,,,,,,251,687,Sand,TITlyf,2020-09-14 05:50:57+00:00,,,,,,,,,,
i0215d.png,,,,,,,,,,,,,,,,,,367,635,C-Rubble,TITlyf,2020-09-14 05:50:57+00:00,,,,,,,,,,
i0215d.png,,,,,,,,,,,,,,,,,,272,916,C-Rubble,TITlyf,2020-09-14 05:50:57+00:00,,,,,,,,,,
i0215d.png,,,,,,,,,,,,,,,,,,250,1038,C-Rubble,TITlyf,2020-09-14 05:50:57+00:00,,,,,,,,,,
i0215d.png,,,,,,,,,,,,,,,,,,313,1047,C-Rubble,TITlyf,2020-09-14 05:50:57+00:00,,,,,,,,,,
i0215d.png,,,,,,,,,,,,,,,,,,437,172,Sand,TITlyf,2020-09-14 05:50:57+00:00,,,,,,,,,,
i0215d.png,,,,,,,,,,,,,,,,,,558,1026,C-Rubble,TITlyf,2020-09-14 05:50:57+00:00,,,,,,,,,,
i0215d.png,,,,,,,,,,,,,,,,,,723,679,C-Rubble,TITlyf,2020-09-14 05:50:57+00:00,,,,,,,,,,
i0215d.png,,,,,,,,,,,,,,,,,,777,1112,Sand,TITlyf,2020-09-14 05:50:57+00:00,,,,,,,,,,
i0215d.png,,,,,,,,,,,,,,,,,,842,1186,Sand,TITlyf,2020-09-14 05:50:57+00:00,,,,,,,,,,
i0215d.png,,,,,,,,,,,,,,,,,,760,997,C-Rubble,TITlyf,2020-09-14 05:50:57+00:00,,,,,,,,,,
i0215d.png,,,,,,,,,,,,,,,,,,1042,400,Dark,TITlyf,2020-09-14 05:50:57+00:00,,,,,,,,,,
i0215d.png,,,,,,,,,,,,,,,,,,968,962,Sand,TITlyf,2020-09-14 05:50:57+00:00,,,,,,,,,,
i0216a.png,,,,,,,,,,,,,,,,,,142,318,Sand,TITlyf,2020-09-14 05:54:38+00:00,,,,,,,,,,
i0216a.png,,,,,,,,,,,,,,,,,,157,841,Sand,TITlyf,2020-09-14 05:54:38+00:00,,,,,,,,,,
i0216a.png,,,,,,,,,,,,,,,,,,91,1080,Sand,TITlyf,2020-09-14 05:54:38+00:00,,,,,,,,,,
i0216a.png,,,,,,,,,,,,,,,,,,156,1096,Sand,TITlyf,2020-09-14 05:54:38+00:00,,,,,,,,,,
i0216a.png,,,,,,,,,,,,,,,,,,257,441,C-Rubble,TITlyf,2020-09-14 05:54:38+00:00,,,,,,,,,,
i0216a.png,,,,,,,,,,,,,,,,,,190,589,C-Rubble,TITlyf,2020-09-14 05:54:38+00:00,,,,,,,,,,
i0216a.png,,,,,,,,,,,,,,,,,,314,965,C-Rubble,TITlyf,2020-09-14 05:54:38+00:00,,,,,,,,,,
i0216a.png,,,,,,,,,,,,,,,,,,345,410,Sand,TITlyf,2020-09-14 05:54:38+00:00,,,,,,,,,,
i0216a.png,,,,,,,,,,,,,,,,,,388,301,Monti,TITlyf,2020-09-14 05:54:38+00:00,,,,,,,,,,
i0216a.png,,,,,,,,,,,,,,,,,,418,562,Acropora,TITlyf,2020-09-14 05:54:38+00:00,,,,,,,,,,
i0216a.png,,,,,,,,,,,,,,,,,,485,1009,Sand,TITlyf,2020-09-14 05:54:38+00:00,,,,,,,,,,
i0216a.png,,,,,,,,,,,,,,,,,,542,224,Monti,TITlyf,2020-09-14 05:54:38+00:00,,,,,,,,,,
i0216a.png,,,,,,,,,,,,,,,,,,519,427,Monti,TITlyf,2020-09-14 05:54:38+00:00,,,,,,,,,,
i0216a.png,,,,,,,,,,,,,,,,,,612,690,Sand,TITlyf,2020-09-14 05:54:38+00:00,,,,,,,,,,
i0216a.png,,,,,,,,,,,,,,,,,,535,791,Sand,TITlyf,2020-09-14 05:54:38+00:00,,,,,,,,,,
i0216a.png,,,,,,,,,,,,,,,,,,620,990,Sand,TITlyf,2020-09-14 05:54:38+00:00,,,,,,,,,,
i0216a.png,,,,,,,,,,,,,,,,,,729,751,Sand,TITlyf,2020-09-14 05:54:38+00:00,,,,,,,,,,
i0216a.png,,,,,,,,,,,,,,,,,,770,688,Sand,TITlyf,2020-09-14 05:54:38+00:00,,,,,,,,,,
i0216a.png,,,,,,,,,,,,,,,,,,729,1014,Sand,TITlyf,2020-09-14 05:54:38+00:00,,,,,,,,,,
i0216a.png,,,,,,,,,,,,,,,,,,745,1088,Sand,TITlyf,2020-09-14 05:54:38+00:00,,,,,,,,,,
i0216b.png,,,,,,,,,,,,,,,,,,146,503,Sand,TITlyf,2020-09-14 05:57:10+00:00,,,,,,,,,,
i0216b.png,,,,,,,,,,,,,,,,,,145,847,Sand,TITlyf,2020-09-14 05:57:10+00:00,,,,,,,,,,
i0216b.png,,,,,,,,,,,,,,,,,,283,93,Dark,TITlyf,2020-09-14 05:54:55+00:00,,,,,,,,,,
i0216b.png,,,,,,,,,,,,,,,,,,276,790,C-Rubble,TITlyf,2020-09-14 05:57:10+00:00,,,,,,,,,,
i0216b.png,,,,,,,,,,,,,,,,,,315,1062,C-Rubble,TITlyf,2020-09-14 05:57:10+00:00,,,,,,,,,,
i0216b.png,,,,,,,,,,,,,,,,,,255,943,C-Rubble,TITlyf,2020-09-14 05:57:10+00:00,,,,,,,,,,
i0216b.png,,,,,,,,,,,,,,,,,,408,0,Dark,TITlyf,2020-09-14 05:54:55+00:00,,,,,,,,,,
i0216b.png,,,,,,,,,,,,,,,,,,397,718,C-Rubble,TITlyf,2020-09-14 05:57:10+00:00,,,,,,,,,,
i0216b.png,,,,,,,,,,,,,,,,,,461,705,Sand,TITlyf,2020-09-14 05:57:10+00:00,,,,,,,,,,
i0216b.png,,,,,,,,,,,,,,,,,,531,26,Dark,TITlyf,2020-09-14 05:54:55+00:00,,,,,,,,,,
i0216b.png,,,,,,,,,,,,,,,,,,559,205,Acropora,TITlyf,2020-09-14 05:57:10+00:00,,,,,,,,,,
i0216b.png,,,,,,,,,,,,,,,,,,619,297,Sand,TITlyf,2020-09-14 05:57:10+00:00,,,,,,,,,,
i0216b.png,,,,,,,,,,,,,,,,,,620,856,Sand,TITlyf,2020-09-14 05:57:10+00:00,,,,,,,,,,
i0216b.png,,,,,,,,,,,,,,,,,,627,1033,Sand,TITlyf,2020-09-14 05:57:10+00:00,,,,,,,,,,
i0216b.png,,,,,,,,,,,,,,,,,,800,232,Algae,TITlyf,2020-09-14 05:57:10+00:00,,,,,,,,,,
i0216b.png,,,,,,,,,,,,,,,,,,696,239,Monti,TITlyf,2020-09-14 05:57:10+00:00,,,,,,,,,,
i0216b.png,,,,,,,,,,,,,,,,,,706,420,C-Rubble,TITlyf,2020-09-14 05:57:10+00:00,,,,,,,,,,
i0216b.png,,,,,,,,,,,,,,,,,,827,575,Sand,TITlyf,2020-09-14 05:57:10+00:00,,,,,,,,,,
i0216b.png,,,,,,,,,,,,,,,,,,676,622,Sand,TITlyf,2020-09-14 05:57:10+00:00,,,,,,,,,,
i0216b.png,,,,,,,,,,,,,,,,,,775,1025,C-Rubble,TITlyf,2020-09-14 05:57:10+00:00,,,,,,,,,,
i0216c.png,,,,,,,,,,,,,,,,,,96,432,Acropora,TITlyf,2020-09-14 05:58:59+00:00,,,,,,,,,,
i0216c.png,,,,,,,,,,,,,,,,,,213,52,Acropora,TITlyf,2020-09-14 05:58:59+00:00,,,,,,,,,,
i0216c.png,,,,,,,,,,,,,,,,,,358,396,Acropora,TITlyf,2020-09-14 05:58:59+00:00,,,,,,,,,,
i0216c.png,,,,,,,,,,,,,,,,,,300,482,Acropora,TITlyf,2020-09-14 05:58:59+00:00,,,,,,,,,,
i0216c.png,,,,,,,,,,,,,,,,,,214,647,Sand,TITlyf,2020-09-14 05:58:59+00:00,,,,,,,,,,
i0216c.png,,,,,,,,,,,,,,,,,,510,170,Acropora,TITlyf,2020-09-14 05:58:59+00:00,,,,,,,,,,
i0216c.png,,,,,,,,,,,,,,,,,,412,396,Acropora,TITlyf,2020-09-14 05:58:59+00:00,,,,,,,,,,
i0216c.png,,,,,,,,,,,,,,,,,,415,292,Acropora,TITlyf,2020-09-14 05:59:00+00:00,,,,,,,,,,
i0216c.png,,,,,,,,,,,,,,,,,,428,234,Acropora,TITlyf,2020-09-14 05:59:00+00:00,,,,,,,,,,
i0216c.png,,,,,,,,,,,,,,,,,,437,895,Sand,TITlyf,2020-09-14 05:59:00+00:00,,,,,,,,,,
i0216c.png,,,,,,,,,,,,,,,,,,525,1028,Sand,TITlyf,2020-09-14 05:59:00+00:00,,,,,,,,,,
i0216c.png,,,,,,,,,,,,,,,,,,746,84,C-Rubble,TITlyf,2020-09-14 05:59:00+00:00,,,,,,,,,,
i0216c.png,,,,,,,,,,,,,,,,,,603,445,Sand,TITlyf,2020-09-14 05:59:00+00:00,,,,,,,,,,
i0216c.png,,,,,,,,,,,,,,,,,,676,376,Sand,TITlyf,2020-09-14 05:59:00+00:00,,,,,,,,,,
i0216c.png,,,,,,,,,,,,,,,,,,729,1135,Sand,TITlyf,2020-09-14 05:59:00+00:00,,,,,,,,,,
i0216c.png,,,,,,,,,,,,,,,,,,767,1053,Sand,TITlyf,2020-09-14 05:59:00+00:00,,,,,,,,,,
i0216c.png,,,,,,,,,,,,,,,,,,864,227,Pavona,TITlyf,2020-09-14 05:59:00+00:00,,,,,,,,,,
i0216c.png,,,,,,,,,,,,,,,,,,804,784,Sand,TITlyf,2020-09-14 05:59:00+00:00,,,,,,,,,,
i0216c.png,,,,,,,,,,,,,,,,,,813,966,Sand,TITlyf,2020-09-14 05:59:00+00:00,,,,,,,,,,
i0216c.png,,,,,,,,,,,,,,,,,,813,1153,Sand,TITlyf,2020-09-14 05:59:00+00:00,,,,,,,,,,
i0216d.png,,,,,,,,,,,,,,,,,,47,68,Acropora,TITlyf,2020-09-14 06:00:41+00:00,,,,,,,,,,
i0216d.png,,,,,,,,,,,,,,,,,,63,141,Acropora,TITlyf,2020-09-14 06:00:41+00:00,,,,,,,,,,
i0216d.png,,,,,,,,,,,,,,,,,,200,469,Acropora,TITlyf,2020-09-14 06:00:41+00:00,,,,,,,,,,
i0216d.png,,,,,,,,,,,,,,,,,,169,532,Sand,TITlyf,2020-09-14 06:00:41+00:00,,,,,,,,,,
i0216d.png,,,,,,,,,,,,,,,,,,112,1209,Sand,TITlyf,2020-09-14 06:00:41+00:00,,,,,,,,,,
i0216d.png,,,,,,,,,,,,,,,,,,253,235,Acropora,TITlyf,2020-09-14 06:00:41+00:00,,,,,,,,,,
i0216d.png,,,,,,,,,,,,,,,,,,291,688,Sand,TITlyf,2020-09-14 06:00:41+00:00,,,,,,,,,,
i0216d.png,,,,,,,,,,,,,,,,,,240,538,Sand,TITlyf,2020-09-14 06:00:41+00:00,,,,,,,,,,
i0216d.png,,,,,,,,,,,,,,,,,,325,764,Sand,TITlyf,2020-09-14 06:00:41+00:00,,,,,,,,,,
i0216d.png,,,,,,,,,,,,,,,,,,380,1059,C-Rubble,TITlyf,2020-09-14 06:00:41+00:00,,,,,,,,,,
i0216d.png,,,,,,,,,,,,,,,,,,516,900,Sand,TITlyf,2020-09-14 06:00:41+00:00,,,,,,,,,,
i0216d.png,,,,,,,,,,,,,,,,,,531,1039,Sand,TITlyf,2020-09-14 06:00:41+00:00,,,,,,,,,,
i0216d.png,,,,,,,,,,,,,,,,,,716,100,Dark,TITlyf,2020-09-14 06:00:41+00:00,,,,,,,,,,
i0216d.png,,,,,,,,,,,,,,,,,,679,120,Dark,TITlyf,2020-09-14 06:00:41+00:00,,,,,,,,,,
i0216d.png,,,,,,,,,,,,,,,,,,702,1006,C-Rubble,TITlyf,2020-09-14 06:00:41+00:00,,,,,,,,,,
i0216d.png,,,,,,,,,,,,,,,,,,807,1019,C-Rubble,TITlyf,2020-09-14 06:00:41+00:00,,,,,,,,,,
