Name,Row,Column,Label,
i0222c.png,324,552,Acropora,
i0222c.png,295,555,Acropora,
i0222c.png,282,868,Sand,
i0222c.png,405,92,Acropora,
i0222c.png,631,113,Acropora,
i0222c.png,703,89,Acropora,
i0222c.png,609,75,Acropora,
i0222c.png,640,108,Acropora,
i0222c.png,714,594,Sand,
i0222c.png,713,929,Sand,
i0222c.png,984,473,BAD,
i0222c.png,852,877,C-Rubble,
i0222d.png,64,409,C-Rubble,
i0222d.png,118,329,C-Rubble,
i0222d.png,86,712,C-Rubble,
i0222d.png,156,791,C-Rubble,
i0222d.png,42,992,C-Rubble,
i0222d.png,33,1007,C-Rubble,
i0222d.png,197,342,C-Rubble,
i0222d.png,466,265,Acropora,
i0222d.png,707,151,Dark,
i0222d.png,574,214,Dark,
i0222d.png,730,401,Algae,
i0222d.png,616,703,Sand,
i0222d.png,615,915,Sand,
i0222d.png,671,781,Sand,
i0222d.png,582,912,Sand,
i0222d.png,710,1093,Algae,
i0222d.png,789,324,Algae,
i0222d.png,770,589,Sand,
i0222d.png,844,541,Sand,
i0222d.png,844,1050,Acropora,
i0223a.png,107,231,Porites,
i0223a.png,56,829,Porites,
i0223a.png,101,883,Porites,
i0223a.png,51,1073,Porites,
i0223a.png,198,189,C-Rubble,
i0223a.png,324,1059,Porites,
i0223a.png,371,525,C-Rubble,
i0223a.png,452,1042,Porites,
i0223a.png,503,923,Porites,
i0223a.png,629,154,Sand,
i0223a.png,517,75,C-Rubble,
i0223a.png,536,76,C-Rubble,
i0223a.png,702,160,Sand,
i0223a.png,732,66,C-Rubble,
i0223a.png,832,262,Dark,
i0223a.png,832,567,Dark,
i0223a.png,700,532,Dark,
i0223a.png,771,622,Dark,
i0223a.png,797,736,Dark,
i0223a.png,790,1061,Porites,
i0223b.png,113,163,Porites,
i0223b.png,105,140,Porites,
i0223b.png,114,289,Porites,
i0223b.png,43,527,Porites,
i0223b.png,143,592,Porites,
i0223b.png,207,585,Porites,
i0223b.png,195,638,Porites,
i0223b.png,240,715,Porites,
i0223b.png,265,885,Porites,
i0223b.png,214,1022,Porites,
i0223b.png,410,34,C-Rubble,
i0223b.png,435,137,C-Rubble,
i0223b.png,386,638,Porites,
i0223b.png,360,499,C-Rubble,
i0223b.png,433,936,Porites,
i0223b.png,840,212,BAD,
i0223b.png,841,134,BAD,
i0223b.png,825,127,Dark,
i0223b.png,817,292,Dark,
i0223b.png,842,580,BAD,
i0223c.png,178,20,BAD,
i0223c.png,103,12,BAD,
i0223c.png,182,159,C-Rubble,
i0223c.png,54,222,C-Rubble,
i0223c.png,81,808,Porites,
i0223c.png,141,722,Porites,
i0223c.png,359,157,Sand,
i0223c.png,249,462,C-Rubble,
i0223c.png,371,868,Porites,
i0223c.png,384,991,Porites,
i0223c.png,529,1118,Porites,
i0223c.png,703,180,Acropora,
i0223c.png,708,156,Acropora,
i0223c.png,627,76,Acropora,
i0223c.png,756,538,Porites,
i0223c.png,733,997,Porites,
i0223c.png,771,937,Porites,
i0223c.png,847,900,Porites,
i0223c.png,908,802,Porites,
i0223c.png,835,814,Porites,
i0223d.png,185,202,C-Rubble,
i0223d.png,125,98,C-Rubble,
i0223d.png,28,438,Sand,
i0223d.png,116,232,C-Rubble,
i0223d.png,166,850,Porites,
i0223d.png,179,1098,Porites,
i0223d.png,283,140,C-Rubble,
i0223d.png,366,278,Porites,
i0223d.png,251,425,Dark,
i0223d.png,288,400,Dark,
i0223d.png,274,850,Porites,
i0223d.png,558,311,Porites,
i0223d.png,547,651,Porites,
i0223d.png,708,736,Porites,
i0223d.png,924,297,BAD,
i0223d.png,778,321,Porites,
i0223d.png,759,745,Porites,
i0223d.png,840,911,Porites,
i0223d.png,928,933,Porites,
i0223d.png,759,953,Porites,
i0224a.png,54,580,Sand,
i0224a.png,34,911,Sand,
i0224a.png,16,1063,Sand,
i0224a.png,252,243,Porites,
i0224a.png,346,304,Porites,
i0224a.png,234,571,Sand,
i0224a.png,207,553,Sand,
i0224a.png,288,593,Sand,
i0224a.png,333,719,Sand,
i0224a.png,236,912,C-Rubble,
i0224a.png,482,65,Porites,
i0224a.png,377,306,Porites,
i0224a.png,510,313,Porites,
i0224a.png,446,521,Porites,
i0224a.png,626,235,Porites,
i0224a.png,617,753,C-Rubble,
i0224a.png,606,989,Sand,
i0224a.png,872,356,Porites,
i0224a.png,842,569,Pavona,
i0224a.png,835,864,C-Rubble,
i0224b.png,157,7,Dark,
i0224b.png,145,142,Dark,
i0224b.png,86,1023,Sand,
i0224b.png,265,104,Dark,
i0224b.png,203,481,Sand,
i0224b.png,253,592,Sand,
i0224b.png,182,889,Sand,
i0224b.png,309,1034,Sand,
i0224b.png,387,163,Dark,
i0224b.png,505,1074,C-Rubble,
i0224b.png,660,170,Porites,
i0224b.png,652,465,Dark,
i0224b.png,622,437,Dark,
i0224b.png,624,279,Porites,
i0224b.png,568,582,Sand,
i0224b.png,514,677,Sand,
i0224b.png,655,999,Sand,
i0224b.png,777,466,Porites,
i0224b.png,685,628,C-Rubble,
i0224b.png,728,1108,Sand,
i0224c.png,157,435,Porites,
i0224c.png,50,686,Sand,
i0224c.png,110,770,Sand,
i0224c.png,204,197,Porites,
i0224c.png,380,28,BAD,
i0224c.png,332,223,Porites,
i0224c.png,291,673,Sand,
i0224c.png,196,584,Porites,
i0224c.png,471,440,Porites,
i0224c.png,505,491,Porites,
i0224c.png,435,737,Sand,
i0224c.png,765,503,Sand,
i0224c.png,737,1080,C-Rubble,
i0224c.png,656,994,C-Rubble,
i0224c.png,722,1057,C-Rubble,
i0224c.png,842,362,Porites,
i0224c.png,885,588,Dark,
i0224c.png,836,556,Dark,
i0224c.png,872,480,Porites,
i0224c.png,953,869,BAD,
i0224d.png,112,605,C-Rubble,
i0224d.png,179,839,Sand,
i0224d.png,66,1024,Sand,
i0224d.png,356,337,Porites,
i0224d.png,290,411,Porites,
i0224d.png,309,467,Porites,
i0224d.png,351,801,Sand,
i0224d.png,382,981,Sand,
i0224d.png,437,187,Porites,
i0224d.png,496,187,Porites,
i0224d.png,624,112,Dark,
i0224d.png,445,629,C-Rubble,
i0224d.png,604,680,C-Rubble,
i0224d.png,551,927,C-Rubble,
i0224d.png,712,517,Sand,
i0224d.png,656,783,Sand,
i0224d.png,920,175,Dark,
i0224d.png,875,21,Porites,
i0224d.png,1019,40,BAD,
i0224d.png,943,750,C-Rubble,
i0225a.png,96,519,Sand,
i0225a.png,191,531,Sand,
i0225a.png,178,1011,Sand,
i0225a.png,382,596,Sand,
i0225a.png,451,891,Sand,
i0225a.png,457,941,Sand,
i0225a.png,576,206,C-Rubble,
i0225a.png,570,486,Sand,
i0225a.png,553,621,C-Rubble,
i0225a.png,581,859,Sand,
i0225a.png,593,806,Sand,
i0225a.png,705,31,BAD,
i0225a.png,682,7,BAD,
i0225a.png,689,273,C-Rubble,
i0225a.png,785,368,C-Rubble,
i0225a.png,801,548,Sand,
i0225a.png,670,667,C-Rubble,
i0225a.png,774,751,C-Rubble,
i0225a.png,741,703,C-Rubble,
i0225a.png,762,785,C-Rubble,
i0225b.png,37,241,Sand,
i0225b.png,56,299,Sand,
i0225b.png,107,846,Sand,
i0225b.png,117,810,Sand,
i0225b.png,210,380,Sand,
i0225b.png,321,583,Sand,
i0225b.png,344,874,Sand,
i0225b.png,382,92,Sand,
i0225b.png,514,604,Sand,
i0225b.png,536,262,C-Rubble,
i0225b.png,673,344,C-Rubble,
i0225b.png,624,418,C-Rubble,
i0225b.png,625,370,Sand,
i0225b.png,540,493,Sand,
i0225b.png,652,670,Sand,
i0225b.png,654,1151,Sand,
i0225b.png,877,101,Sand,
i0225b.png,755,460,Sand,
i0225b.png,733,562,Sand,
i0225b.png,798,573,C-Rubble,
i0225c.png,122,196,Sand,
i0225c.png,82,380,Sand,
i0225c.png,45,240,Sand,
i0225c.png,139,442,Sand,
i0225c.png,56,591,Sand,
i0225c.png,179,686,Sand,
i0225c.png,338,366,Sand,
i0225c.png,268,684,Sand,
i0225c.png,210,976,Sand,
i0225c.png,398,300,C-Rubble,
i0225c.png,447,341,Sand,
i0225c.png,552,473,Sand,
i0225c.png,775,208,Sand,
i0225c.png,630,377,C-Rubble,
i0225c.png,682,778,Sand,
i0225c.png,768,839,Sand,
i0225c.png,636,870,Sand,
i0225c.png,779,1009,Sand,
i0225c.png,940,449,BAD,
i0225c.png,952,991,BAD,
i0225d.png,21,10,Sand,
i0225d.png,77,340,Sand,
i0225d.png,158,721,Sand,
i0225d.png,265,321,Sand,
i0225d.png,359,529,C-Rubble,
i0225d.png,276,1105,BAD,
i0225d.png,527,79,Sand,
i0225d.png,455,119,C-Rubble,
i0225d.png,475,42,C-Rubble,
i0225d.png,434,157,Sand,
i0225d.png,400,233,Sand,
i0225d.png,434,551,C-Rubble,
i0225d.png,464,1004,Sand,
i0225d.png,615,426,Sand,
i0225d.png,616,674,Sand,
i0225d.png,742,1015,C-Rubble,
i0225d.png,648,951,Sand,
i0225d.png,807,658,Sand,
i0225d.png,853,477,C-Rubble,
i0225d.png,933,719,Sand,
i0301a.png,164,130,Pavona,
i0301a.png,251,1101,Dark,
i0301a.png,104,944,BAD,
i0301a.png,321,813,Pavona,
i0301a.png,337,763,Pavona,
i0301a.png,378,1004,C-Rubble,
i0301a.png,601,290,Pavona,
i0301a.png,566,435,Pavona,
i0301a.png,540,400,Pavona,
i0301a.png,495,712,D_coral,
i0301a.png,485,735,D_coral,
i0301a.png,793,132,Pavona,
i0301a.png,730,292,Pavona,
i0301a.png,689,671,C-Rubble,
i0301a.png,667,766,C-Rubble,
i0301a.png,746,1075,C-Rubble,
i0301a.png,924,128,Pavona,
i0301a.png,951,525,C-Rubble,
i0301a.png,901,837,C-Rubble,
i0301a.png,985,1043,BAD,
i0301b.png,98,222,Pavona,
i0301b.png,110,65,C-Rubble,
i0301b.png,185,770,C-Rubble,
i0301b.png,73,789,Acropora,
i0301b.png,193,63,C-Rubble,
i0301b.png,351,90,Pavona,
i0301b.png,258,927,Acropora,
i0301b.png,351,987,Acropora,
i0301b.png,519,235,Pavona,
i0301b.png,460,96,Pavona,
i0301b.png,542,13,Pavona,
i0301b.png,406,635,C-Rubble,
i0301b.png,507,826,C-Rubble,
i0301b.png,753,116,Acropora,
i0301b.png,606,558,C-Rubble,
i0301b.png,753,474,C-Rubble,
i0301b.png,585,890,C-Rubble,
i0301b.png,571,1002,C-Rubble,
i0301b.png,883,407,C-Rubble,
i0301b.png,871,563,C-Rubble,
i0301c.png,12,459,Pavona,
i0301c.png,72,794,C-Rubble,
i0301c.png,133,792,C-Rubble,
i0301c.png,346,269,Pavona,
i0301c.png,269,891,C-Rubble,
i0301c.png,185,812,C-Rubble,
i0301c.png,319,1130,C-Rubble,
i0301c.png,298,1077,C-Rubble,
i0301c.png,502,74,C-Rubble,
i0301c.png,485,414,C-Rubble,
i0301c.png,397,740,C-Rubble,
i0301c.png,477,753,C-Rubble,
i0301c.png,689,397,Pavona,
i0301c.png,700,692,C-Rubble,
i0301c.png,623,1039,C-Rubble,
i0301c.png,815,6,C-Rubble,
i0301c.png,777,566,C-Rubble,
i0301c.png,862,477,Acropora,
i0301c.png,770,720,Acropora,
i0301c.png,775,911,Acropora,
i0301d.png,63,121,BAD,
i0301d.png,329,109,BAD,
i0301d.png,224,69,BAD,
i0301d.png,233,678,C-Rubble,
i0301d.png,182,966,C-Rubble,
i0301d.png,367,4,Pavona,
i0301d.png,473,63,C-Rubble,
i0301d.png,425,495,C-Rubble,
i0301d.png,409,741,C-Rubble,
i0301d.png,529,670,C-Rubble,
i0301d.png,569,139,C-Rubble,
i0301d.png,603,321,C-Rubble,
i0301d.png,550,341,C-Rubble,
i0301d.png,611,498,C-Rubble,
i0301d.png,638,838,C-Rubble,
i0301d.png,794,142,Pavona,
i0301d.png,793,93,Pavona,
i0301d.png,909,483,BAD,
i0301d.png,742,436,Acropora,
i0301d.png,792,935,C-Rubble,
i0302a.png,90,272,Pavona,
i0302a.png,50,446,Pavona,
i0302a.png,153,455,Acropora,
i0302a.png,48,843,Pavona,
i0302a.png,200,63,Acropora,
i0302a.png,241,54,Pavona,
i0302a.png,261,58,Pavona,
i0302a.png,233,232,Pavona,
i0302a.png,276,578,Pavona,
i0302a.png,516,307,Pavona,
i0302a.png,551,1125,Pavona,
i0302a.png,626,39,Acropora,
i0302a.png,633,993,Pavona,
i0302a.png,705,1122,Pavona,
i0302a.png,653,971,Pavona,
i0302a.png,885,566,D_coral,
i0302a.png,920,778,D_coral,
i0302a.png,784,917,D_coral,
i0302a.png,759,759,D_coral,
i0302a.png,803,940,D_coral,
i0302b.png,1,313,Pavona,
i0302b.png,177,926,Pavona,
i0302b.png,281,132,Pavona,
i0302b.png,260,255,Pavona,
i0302b.png,348,965,Pavona,
i0302b.png,227,1055,Pavona,
i0302b.png,331,1101,Pavona,
i0302b.png,240,1084,Pavona,
i0302b.png,301,1066,Pavona,
i0302b.png,378,198,Pavona,
i0302b.png,529,949,Pavona,
i0302b.png,643,391,Pavona,
i0302b.png,639,347,Pavona,
i0302b.png,553,733,Pavona,
i0302b.png,626,700,Pavona,
i0302b.png,605,1096,Pavona,
i0302b.png,779,353,D_coral,
i0302b.png,893,796,Pavona,
i0302b.png,796,1129,Pavona,
i0302b.png,750,1059,Pavona,
i0302c.png,96,287,Acropora,
i0302c.png,289,201,Acropora,
i0302c.png,289,256,Acropora,
i0302c.png,345,540,C-Rubble,
i0302c.png,202,720,D_coral,
i0302c.png,200,905,D_coral,
i0302c.png,218,861,D_coral,
i0302c.png,238,1056,Pavona,
i0302c.png,473,253,Acropora,
i0302c.png,463,223,Acropora,
i0302c.png,433,480,Acropora,
i0302c.png,475,439,Acropora,
i0302c.png,424,762,D_coral,
i0302c.png,551,320,Acropora,
i0302c.png,674,796,Pavona,
i0302c.png,735,165,C-Rubble,
i0302c.png,777,275,C-Rubble,
i0302c.png,866,961,Sand,
i0302c.png,786,781,Pavona,
i0302c.png,809,1118,Sand,
i0302d.png,183,156,Pavona,
i0302d.png,87,354,Pavona,
i0302d.png,192,563,Pavona,
i0302d.png,7,593,Pavona,
i0302d.png,335,358,D_coral,
i0302d.png,294,647,D_coral,
i0302d.png,380,641,D_coral,
i0302d.png,390,653,D_coral,
i0302d.png,479,471,D_coral,
i0302d.png,555,574,Pavona,
i0302d.png,623,700,Pavona,
i0302d.png,599,1060,Sand,
i0302d.png,707,146,Pavona,
i0302d.png,631,74,Acropora,
i0302d.png,692,283,C-Rubble,
i0302d.png,708,338,Pavona,
i0302d.png,682,592,Pavona,
i0302d.png,819,1184,BAD,
i0302d.png,927,72,Algae,
i0302d.png,853,576,D_coral,
i0303a.png,65,7,BAD,
i0303a.png,36,446,BAD,
i0303a.png,130,722,Acropora,
i0303a.png,91,786,Acropora,
i0303a.png,313,165,Acropora,
i0303a.png,348,111,Acropora,
i0303a.png,290,447,Acropora,
i0303a.png,414,305,Acropora,
i0303a.png,509,284,Acropora,
i0303a.png,407,647,Monti,
i0303a.png,716,177,Acropora,
i0303a.png,737,387,Acropora,
i0303a.png,702,348,Acropora,
i0303a.png,678,626,Monti,
i0303a.png,680,439,Acropora,
i0303a.png,670,548,Acropora,
i0303a.png,667,742,Monti,
i0303a.png,766,46,Acropora,
i0303a.png,762,774,Monti,
i0303a.png,918,985,Acropora,
i0303b.png,24,364,Acropora,
i0303b.png,119,614,Acropora,
i0303b.png,8,562,BAD,
i0303b.png,39,942,Acropora,
i0303b.png,124,1052,Acropora,
i0303b.png,354,537,Acropora,
i0303b.png,270,1134,Acropora,
i0303b.png,501,24,Acropora,
i0303b.png,403,212,Acropora,
i0303b.png,386,461,Acropora,
i0303b.png,577,126,Acropora,
i0303b.png,740,600,Monti,
i0303b.png,593,866,Acropora,
i0303b.png,733,881,Acropora,
i0303b.png,577,845,Acropora,
i0303b.png,672,1044,Acropora,
i0303b.png,764,339,Acropora,
i0303b.png,877,548,Porites,
i0303b.png,840,652,Porites,
i0303b.png,824,852,Acropora,
i0303c.png,27,420,Algae,
i0303c.png,75,511,Algae,
i0303c.png,52,722,Monti,
i0303c.png,127,738,Monti,
i0303c.png,267,407,Acropora,
i0303c.png,331,633,Dark,
i0303c.png,280,572,Dark,
i0303c.png,207,910,Algae,
i0303c.png,507,231,Acropora,
i0303c.png,472,539,Algae,
i0303c.png,363,574,Dark,
i0303c.png,435,846,Dark,
i0303c.png,451,868,Dark,
i0303c.png,538,82,Algae,
i0303c.png,636,622,Pavona,
i0303c.png,626,646,Pavona,
i0303c.png,620,459,Pavona,
i0303c.png,539,839,Dark,
i0303c.png,598,1075,BAD,
i0303c.png,742,203,Pavona,
i0303d.png,34,937,BAD,
i0303d.png,64,936,BAD,
i0303d.png,199,1016,Acropora,
i0303d.png,348,75,Acropora,
i0303d.png,270,282,Algae,
i0303d.png,559,467,Dark,
i0303d.png,558,529,Porites,
i0303d.png,609,742,Acropora,
i0303d.png,578,982,Acropora,
i0303d.png,634,1057,Acropora,
i0303d.png,612,981,Acropora,
i0303d.png,831,237,Pavona,
i0303d.png,727,474,C-Rubble,
i0303d.png,644,757,Acropora,
i0303d.png,853,756,C-Rubble,
i0303d.png,723,1091,Acropora,
i0303d.png,978,184,Pavona,
i0303d.png,1032,816,C-Rubble,
i0303d.png,1065,798,C-Rubble,
i0303d.png,965,764,C-Rubble,
i0304a.png,1,534,BAD,
i0304a.png,110,459,Sand,
i0304a.png,103,665,Sand,
i0304a.png,286,178,Lepta,
i0304a.png,280,545,C-Rubble,
i0304a.png,284,443,Sand,
i0304a.png,331,463,C-Rubble,
i0304a.png,240,520,Sand,
i0304a.png,474,161,Pavona,
i0304a.png,398,505,C-Rubble,
i0304a.png,399,483,C-Rubble,
i0304a.png,518,788,Pavona,
i0304a.png,592,35,Pavona,
i0304a.png,698,367,Pavona,
i0304a.png,582,460,Pavona,
i0304a.png,744,14,Pavona,
i0304a.png,886,64,BAD,
i0304a.png,728,326,Pavona,
i0304a.png,742,519,Pavona,
i0304a.png,810,918,Acropora,
i0304b.png,134,185,Lepta,
i0304b.png,96,197,Lepta,
i0304b.png,126,45,Sand,
i0304b.png,114,383,Sand,
i0304b.png,155,436,Sand,
i0304b.png,45,528,Sand,
i0304b.png,64,610,Sand,
i0304b.png,122,728,Algae,
i0304b.png,27,865,Algae,
i0304b.png,321,368,Sand,
i0304b.png,195,675,C-Rubble,
i0304b.png,459,10,Sand,
i0304b.png,430,941,Dark,
i0304b.png,584,357,Pavona,
i0304b.png,610,367,Pavona,
i0304b.png,692,826,Pavona,
i0304b.png,662,1047,Acropora,
i0304b.png,646,1043,Acropora,
i0304b.png,537,975,Sand,
i0304b.png,736,996,Acropora,
i0304c.png,94,49,Porites,
i0304c.png,15,283,Porites,
i0304c.png,130,851,Pavona,
i0304c.png,136,994,Pavona,
i0304c.png,282,58,Pavona,
i0304c.png,252,519,Porites,
i0304c.png,354,828,Acropora,
i0304c.png,334,1068,Pavona,
i0304c.png,272,1064,Pavona,
i0304c.png,369,6,BAD,
i0304c.png,532,89,Sand,
i0304c.png,407,626,Pavona,
i0304c.png,472,824,Acropora,
i0304c.png,401,780,Acropora,
i0304c.png,734,460,C-Rubble,
i0304c.png,662,837,Acropora,
i0304c.png,673,995,Acropora,
i0304c.png,791,226,Sand,
i0304c.png,811,323,C-Rubble,
i0304c.png,829,930,Acropora,
i0304d.png,83,34,Acropora,
i0304d.png,14,840,Acropora,
i0304d.png,84,681,Pavona,
i0304d.png,46,998,C-Rubble,
i0304d.png,309,415,Pavona,
i0304d.png,214,980,Dark,
i0304d.png,332,910,Acropora,
i0304d.png,216,996,Dark,
i0304d.png,493,399,Pavona,
i0304d.png,381,447,Pavona,
i0304d.png,453,870,Acropora,
i0304d.png,615,277,Pavona,
i0304d.png,668,799,Acropora,
i0304d.png,548,877,Acropora,
i0304d.png,576,976,Acropora,
i0304d.png,800,262,C-Rubble,
i0304d.png,815,953,Acropora,
i0304d.png,710,1081,Acropora,
i0304d.png,766,992,Acropora,
i0304d.png,785,1065,Acropora,
i0305a.png,110,433,C-Rubble,
i0305a.png,141,693,Sand,
i0305a.png,325,240,Sand,
i0305a.png,300,549,C-Rubble,
i0305a.png,232,502,C-Rubble,
i0305a.png,326,715,C-Rubble,
i0305a.png,227,756,C-Rubble,
i0305a.png,303,743,C-Rubble,
i0305a.png,498,321,C-Rubble,
i0305a.png,448,510,C-Rubble,
i0305a.png,525,579,C-Rubble,
i0305a.png,713,296,Sand,
i0305a.png,590,594,C-Rubble,
i0305a.png,608,446,C-Rubble,
i0305a.png,641,863,C-Rubble,
i0305a.png,753,157,Sand,
i0305a.png,900,147,Sand,
i0305a.png,825,118,Sand,
i0305a.png,789,272,Sand,
i0305a.png,854,636,Sand,
i0305b.png,148,89,Sand,
i0305b.png,75,328,C-Rubble,
i0305b.png,11,480,Sand,
i0305b.png,146,1059,Lepta,
i0305b.png,233,723,C-Rubble,
i0305b.png,341,1126,Sand,
i0305b.png,371,1023,Lepta,
i0305b.png,476,449,Sand,
i0305b.png,469,409,C-Rubble,
i0305b.png,472,839,Sand,
i0305b.png,458,1014,Sand,
i0305b.png,714,143,Sand,
i0305b.png,698,720,C-Rubble,
i0305b.png,689,1015,Pavona,
i0305b.png,903,92,Sand,
i0305b.png,785,56,Sand,
i0305b.png,916,565,C-Rubble,
i0305b.png,897,556,C-Rubble,
i0305b.png,817,544,Sand,
i0305b.png,922,1036,Dark,
i0305c.png,101,271,C-Rubble,
i0305c.png,148,412,C-Rubble,
i0305c.png,114,931,Dark,
i0305c.png,51,966,Dark,
i0305c.png,182,504,C-Rubble,
i0305c.png,223,819,Porites,
i0305c.png,290,748,Porites,
i0305c.png,290,856,Porites,
i0305c.png,511,311,Sand,
i0305c.png,509,597,Acropora,
i0305c.png,476,606,Acropora,
i0305c.png,432,752,Acropora,
i0305c.png,671,588,Sand,
i0305c.png,560,759,Sand,
i0305c.png,836,123,Sand,
i0305c.png,738,99,Sand,
i0305c.png,765,825,Sand,
i0305c.png,774,1004,Dark,
i0305c.png,743,1019,Dark,
i0305c.png,851,938,Dark,
i0305d.png,44,230,C-Rubble,
i0305d.png,295,503,Sand,
i0305d.png,334,606,Sand,
i0305d.png,236,670,Sand,
i0305d.png,180,724,Sand,
i0305d.png,252,862,C-Rubble,
i0305d.png,281,1112,Dark,
i0305d.png,255,1105,Dark,
i0305d.png,495,51,Sand,
i0305d.png,422,232,C-Rubble,
i0305d.png,429,503,Sand,
i0305d.png,491,625,Acropora,
i0305d.png,478,547,Acropora,
i0305d.png,460,878,Dark,
i0305d.png,347,740,C-Rubble,
i0305d.png,547,823,Dark,
i0305d.png,562,1062,Dark,
i0305d.png,523,1029,Dark,
i0305d.png,727,633,Sand,
i0305d.png,817,777,Sand,
i0306a.png,188,771,Pavona,
i0306a.png,142,699,Sand,
i0306a.png,351,204,Sand,
i0306a.png,285,327,Sand,
i0306a.png,370,601,Acropora,
i0306a.png,297,857,Pavona,
i0306a.png,248,1058,C-Rubble,
i0306a.png,407,450,Sand,
i0306a.png,551,666,Acropora,
i0306a.png,525,780,Acropora,
i0306a.png,435,1109,Acropora,
i0306a.png,513,930,Acropora,
i0306a.png,679,411,C-Rubble,
i0306a.png,672,744,Porites,
i0306a.png,915,60,Sand,
i0306a.png,928,266,Sand,
i0306a.png,828,396,C-Rubble,
i0306a.png,879,646,Acropora,
i0306a.png,799,753,Acropora,
i0306a.png,826,1052,Dark,
i0306b.png,55,4,BAD,
i0306b.png,39,342,Sand,
i0306b.png,22,362,Sand,
i0306b.png,147,715,D_coral,
i0306b.png,256,201,Sand,
i0306b.png,223,288,Sand,
i0306b.png,276,261,Sand,
i0306b.png,224,515,D_coral,
i0306b.png,268,663,D_coral,
i0306b.png,274,1003,Sand,
i0306b.png,443,422,Acropora,
i0306b.png,466,878,C-Rubble,
i0306b.png,613,136,Sand,
i0306b.png,560,307,Sand,
i0306b.png,637,614,Porites,
i0306b.png,633,745,Sand,
i0306b.png,740,54,Sand,
i0306b.png,750,28,Sand,
i0306b.png,853,315,Sand,
i0306b.png,748,706,C-Rubble,
i0306c.png,125,84,Acropora,
i0306c.png,124,420,Sand,
i0306c.png,21,321,Sand,
i0306c.png,138,1027,Acropora,
i0306c.png,28,931,Acropora,
i0306c.png,391,20,BAD,
i0306c.png,389,7,BAD,
i0306c.png,511,422,Sand,
i0306c.png,382,1099,Pavona,
i0306c.png,506,963,Pavona,
i0306c.png,708,240,Sand,
i0306c.png,699,647,Sand,
i0306c.png,695,463,Sand,
i0306c.png,691,761,Sand,
i0306c.png,557,933,Pavona,
i0306c.png,788,422,Sand,
i0306c.png,838,395,Sand,
i0306c.png,726,464,Sand,
i0306c.png,725,779,Sand,
i0306c.png,843,766,Acropora,
i0306d.png,66,162,C-Rubble,
i0306d.png,153,543,Porites,
i0306d.png,97,523,Sand,
i0306d.png,55,530,Acropora,
i0306d.png,87,750,Sand,
i0306d.png,47,1073,Pavona,
i0306d.png,142,896,Pavona,
i0306d.png,226,298,Sand,
i0306d.png,214,249,Sand,
i0306d.png,276,506,Porites,
i0306d.png,314,606,Porites,
i0306d.png,352,564,Monti,
i0306d.png,268,512,Porites,
i0306d.png,270,745,Pavona,
i0306d.png,401,520,Acropora,
i0306d.png,526,949,Pavona,
i0306d.png,651,501,Sand,
i0306d.png,611,1090,Pavona,
i0306d.png,906,48,Sand,
i0306d.png,843,411,Sand,
i0307a.png,113,441,D_coral,
i0307a.png,40,490,D_coral,
i0307a.png,67,708,Pavona,
i0307a.png,62,721,Pavona,
i0307a.png,120,794,Pavona,
i0307a.png,105,966,Pavona,
i0307a.png,291,368,D_coral,
i0307a.png,182,452,D_coral,
i0307a.png,326,661,D_coral,
i0307a.png,217,967,C-Rubble,
i0307a.png,528,311,Pavona,
i0307a.png,493,227,Pavona,
i0307a.png,494,772,Pavona,
i0307a.png,458,802,Pavona,
i0307a.png,545,350,Pavona,
i0307a.png,590,268,Pavona,
i0307a.png,691,565,Pavona,
i0307a.png,601,452,Pavona,
i0307a.png,622,551,Pavona,
i0307a.png,805,898,Pavona,
i0307b.png,78,401,D_coral,
i0307b.png,145,762,Pavona,
i0307b.png,49,659,Pavona,
i0307b.png,49,910,Pavona,
i0307b.png,292,591,D_coral,
i0307b.png,193,564,D_coral,
i0307b.png,260,831,Acropora,
i0307b.png,184,708,Pavona,
i0307b.png,220,979,Pavona,
i0307b.png,405,597,Pavona,
i0307b.png,490,443,Pavona,
i0307b.png,372,1064,Pavona,
i0307b.png,549,57,Pavona,
i0307b.png,593,204,Pavona,
i0307b.png,624,150,Pavona,
i0307b.png,573,267,Pavona,
i0307b.png,509,932,Pavona,
i0307b.png,692,606,Pavona,
i0307b.png,686,493,Pavona,
i0307b.png,745,1068,C-Rubble,
i0307c.png,53,250,Pavona,
i0307c.png,1,169,C-Rubble,
i0307c.png,112,835,Dark,
i0307c.png,203,221,Pavona,
i0307c.png,266,249,Pavona,
i0307c.png,217,306,Pavona,
i0307c.png,263,599,Pavona,
i0307c.png,242,856,Pavona,
i0307c.png,264,1026,Pavona,
i0307c.png,363,263,Pavona,
i0307c.png,472,250,Pavona,
i0307c.png,403,232,Pavona,
i0307c.png,414,232,Pavona,
i0307c.png,422,846,Pavona,
i0307c.png,561,239,Pavona,
i0307c.png,604,824,Pavona,
i0307c.png,536,995,Pavona,
i0307c.png,825,299,Pavona,
i0307c.png,776,563,Pavona,
i0307c.png,835,510,Pavona,
i0307d.png,37,257,Dark,
i0307d.png,151,502,D_coral,
i0307d.png,82,593,Dark,
i0307d.png,19,844,Pavona,
i0307d.png,137,862,Pavona,
i0307d.png,76,800,Pavona,
i0307d.png,346,139,Pavona,
i0307d.png,188,60,Pavona,
i0307d.png,512,452,Porites,
